tracking_id	gene_id	gene_short_name	locus	ESC	MES	HB	HE	HP	MAC
TSS10216	XLOC_009257	Fam171a1	chr2:3118387-3227809	3.22448	4.70403	5.67741	7.22985	3.08428	4.27071
TSS10217	XLOC_009258	Nmt2	chr2:3284287-3326369	31.8106	30.5204	30.3793	18.3429	12.6077	13.5954
TSS10218	XLOC_009259	Acbd7	chr2:3336167-3340997	2.70562	1.4601	0.314688	0.0267543	0.644437	0
TSS10219	XLOC_009260	Dclre1c	chr2:3424130-3474986	2.42858	1.34206	1.22878	1.35402	2.80917	5.77479
TSS1022	XLOC_000931	Pla2g4a	chr1:149829621-149961284	1.58662	0.577652	0.506806	1.90111	19.8345	19.6442
TSS10220	XLOC_009261	Cdnf	chr2:3513064-3526376	0.124832	0.0869807	0.0966746	0.114901	0.107327	0.318085
TSS10221	XLOC_009262	Fam107b	chr2:3713457-3782134	13.9405	14.4484	10.1351	22.3665	14.0153	17.9429
TSS10222	XLOC_009263	Frmd4a	chr2:4152862-4614043	0.542306	0.676837	1.23891	2.07077	0.0623932	0.382331
TSS10223	XLOC_009263	Frmd4a	chr2:4152862-4614043	0.453551	0.301026	1.11576	1.48226	0.416847	0.114089
TSS10224	XLOC_009263	Frmd4a	chr2:4152862-4614043	1.76555	0.673841	2.6322	3.60483	3.37188	5.61117
TSS10225	XLOC_009264	Bend7	chr2:4717830-4802146	0.31676	0.809876	0.648321	0.523325	0.24571	0.141758
TSS10226	XLOC_009265	Sephs1	chr2:4881563-4910556	14.1083	23.7402	26.8982	19.2108	15.5447	8.99958
TSS10227	XLOC_009266	Phyh	chr2:4918995-4938743	6.67025	7.44357	3.13539	1.41979	1.34632	16.6713
TSS10228	XLOC_009267	Ucma	chr2:4976121-4985748	0.0786086	0.613456	0.151062	0	0	0
TSS10229	XLOC_009268	Ccdc3	chr2:5137775-5230866	1.52437	0.382654	0.171568	0.0144958	0.00326169	0
TSS1023	XLOC_000932	BC003331	chr1:150361310-150466165	4.13573	5.37608	6.44533	8.38789	8.08102	28.0667
TSS10230	XLOC_009269	Nudt5	chr2:5845033-5868736	26.9119	28.304	35.9741	22.41	25.7604	15.5797
TSS10231	XLOC_009270	Upf2	chr2:5951468-6056703	2.52058	6.90279	8.75777	6.27867	7.08327	5.67726
TSS10232	XLOC_009271	Usp6nl	chr2:6322756-6443820	5.83047	5.93953	6.24227	4.5268	4.32674	1.65669
TSS10233	XLOC_009271	Usp6nl	chr2:6322756-6443820	1.05468	0.137821	0.376572	0.461581	0.478066	0.000727576
TSS10234	XLOC_009272	Kin	chr2:10080611-10092701	7.35112	6.44694	9.22993	7.26513	6.78006	5.00832
TSS10235	XLOC_009273	Itih5	chr2:10153542-10256529	0.0595204	0.148684	0.150137	0.65677	0.361469	0.104601
TSS10236	XLOC_009274	Sfmbt2	chr2:10370450-10595253	11.9118	4.35471	1.85043	0.627206	0.840177	1.77746
TSS10237	XLOC_009274	Sfmbt2	chr2:10370450-10595253	1.36031	3.92581	1.70267	1.68536	3.11915	2.49194
TSS10238	XLOC_009275	Prkcq	chr2:11172381-11301226	0.0714885	0.0741907	0.0275167	0.206237	3.52286	0.916334
TSS10239	XLOC_009276	Il2ra	chr2:11642791-11693194	0.0126962	0.00191124	0	0	0	0
TSS1024	XLOC_000933	Prg4	chr1:150361310-150466165	0	0	0	0	0	0
TSS10240	XLOC_009277	Il15ra	chr2:11705292-11733985	0.125598	0.306632	0.134559	0.139778	0.116023	1.94166
TSS10241	XLOC_009277	Il15ra	chr2:11705292-11733985	1.76301	2.33849	0.985132	0.136372	0.309117	0.156396
TSS10242	XLOC_009278	Ankrd16	chr2:11777752-11790323	1.86058	3.11039	2.83945	2.52756	3.1469	5.8049
TSS10243	XLOC_009279	Pter	chr2:12924040-13010864	1.02113	1.22706	1.39939	2.30187	3.17228	6.79523
TSS10244	XLOC_009280	Vim	chr2:13574310-13582826	45.9191	199.849	260.653	843.02	198.77	2128.46
TSS10245	XLOC_009281	Stam	chr2:14074111-14148330	5.13644	7.71575	9.38511	9.5622	7.18153	9.30527
TSS10246	XLOC_009282	Tmem236	chr2:14174523-14221993	0	0	0.011283	0.0360443	0.0428529	0.0279975
TSS10247	XLOC_009283	Mrc1	chr2:14229413-14332023	0.1106	0.174742	0.253826	7.99837	0.629494	279.177
TSS10248	XLOC_009284	Slc39a12	chr2:14388397-14494977	0	0.00326493	0	0.0391554	0.00323796	3.28244
TSS10249	XLOC_009285	Cacnb2	chr2:14604305-14987908	0.100338	0.349883	0.171623	0.078218	0.11422	0.263075
TSS1025	XLOC_000934	Hmcn1	chr1:150562501-150993435	0.0893145	1.07261	0.488559	0.982523	0.143589	0.00679573
TSS10250	XLOC_009285	Cacnb2	chr2:14604305-14987908	1.48807e-05	0.0380046	0	0	0	0
TSS10251	XLOC_009285	Cacnb2	chr2:14604305-14987908	0	0	0	0	0	0
TSS10252	XLOC_009286	Arl5b	chr2:15055361-15079191	9.79162	11.4595	12.6087	13.8392	7.10346	4.47446
TSS10253	XLOC_009287	Plxdc2	chr2:16356321-16752115	4.2296	3.31914	1.8134	2.63525	1.60531	38.6965
TSS10254	XLOC_009288	Mllt10	chr2:18055236-18392830	0.0836767	2.7259	5.66693	4.57465	4.28344	1.27896
TSS10255	XLOC_009288	Mllt10	chr2:18055236-18392830	5.48335	4.0649	2.75588	2.99131	4.84279	4.68118
TSS10256	XLOC_009289	Commd3	chr2:18672461-18676216	15.0613	13.9695	18.9221	23.1631	20.9685	79.5035
TSS10257	XLOC_009290	Bmi1	chr2:18677017-18686629	1.5425	2.22465	3.93671	5.76189	5.65796	10.0136
TSS10258	XLOC_009291	BC061194	chr2:18699021-18749605	0	0.00557509	0	0.052102	0	0
TSS10259	XLOC_009292	Armc3	chr2:19199117-19310243	0.00879857	0.00930922	0.00655767	0.00341918	0.012438	0.355102
TSS1026	XLOC_000935	Swt1	chr1:151367698-151428435	5.23291	5.22276	5.47798	4.6907	4.76465	5.44488
TSS10260	XLOC_009293	Msrb2	chr2:19371635-19394971	4.64839	2.5359	2.56152	2.36584	3.40153	15.1122
TSS10261	XLOC_009294	Ptf1a	chr2:19445662-19447501	0	0.00618571	0.00519244	0	0	0
TSS10262	XLOC_009295	Otud1	chr2:19658061-19660590	3.50307	3.40891	2.01296	3.43258	1.96396	5.18471
TSS10263	XLOC_009296	Etl4	chr2:20289912-20810535	0.756189	0	0.054707	0	0	0.216898
TSS10264	XLOC_009296	Etl4	chr2:20289912-20810535	0	0	0	0	0	0
TSS10265	XLOC_009296	Etl4	chr2:20289912-20810535	21.5418	4.23389	3.46204	8.07475	6.71424	0.216592
TSS10266	XLOC_009297	Thnsl1	chr2:21205723-21215009	3.88216	2.73025	1.75729	2.77853	2.4132	4.15457
TSS10267	XLOC_009298	Gpr158	chr2:21367566-21830542	0	0.00267425	0	0	0.0036485	0.00558438
TSS10268	XLOC_009299	Myo3a	chr2:22227502-22423370	0.0290162	0.137268	0.0715071	0.133361	0.178963	0.0173265
TSS10269	XLOC_009300	Gad2	chr2:22622326-22693877	0.0375845	0.0589272	0.265711	6.1802	2.05506	0.00504968
TSS1027	XLOC_000936	Rnf2	chr1:151469405-151500823	34.3091	25.8237	27.8406	25.2537	20.6187	19.3537
TSS10270	XLOC_009301	Apbb1ip	chr2:22774326-22875653	0.0195924	0.115971	0.00695805	0.057573	1.27442	11.9674
TSS10271	XLOC_009302	Pdss1	chr2:22895521-23040240	7.04363	4.92087	7.32834	5.41827	6.80422	2.13638
TSS10272	XLOC_009303	Acbd5	chr2:23068200-23114512	2.77121	3.37799	3.61566	5.20658	4.01742	11.0469
TSS10273	XLOC_009303	Acbd5	chr2:23068200-23114512	0.598055	1.18819	1.43143	1.92677	1.61457	13.6479
TSS10274	XLOC_009304	Yme1l1	chr2:23156504-23199260	39.6145	39.8486	44.5375	39.6647	32.2685	44.1046
TSS10275	XLOC_009305	4931423N10Rik	chr2:23207475-23267129	0.0139665	0.00492564	0.0129465	0.0314125	0.0244248	0
TSS10276	XLOC_009306	Nxph2	chr2:23321245-23401973	0.0192709	0	0	0	0	0
TSS10277	XLOC_009307	Il1f8	chr2:24153171-24160103	0	0	0	0	0	0
TSS10278	XLOC_009308	Il1f9	chr2:24186475-24193567	0	0	0	0	0	0.370176
TSS10279	XLOC_009309	Il1f6	chr2:24215416-24225701	0	0	0	0	0	0
TSS1028	XLOC_000937	1700025G04Rik	chr1:151884523-152090320	0.607198	1.08851	1.85542	2.06773	1.50927	0.29456
TSS10280	XLOC_009310	Il1f5	chr2:24276953-24282432	0	0	0	0	0	0
TSS10281	XLOC_009310	Il1f5	chr2:24276953-24282432	0	0	0	0	0	0
TSS10282	XLOC_009311	Il1f10	chr2:24291195-24293820	0	0	0	0	0.0238647	0
TSS10283	XLOC_009312	Il1rn	chr2:24336859-24351491	0	0	0	7.81454e-06	0	2.79007
TSS10284	XLOC_009312	Il1rn	chr2:24336859-24351491	0	0	0	0.00402483	0.25128	24.1527
TSS10285	XLOC_009313	Psd4	chr2:24385396-24408729	0.987639	0.542835	0.254424	0.0159724	1.92043	12.1053
TSS10286	XLOC_009314	Zmynd19	chr2:24949801-24959413	33.2664	18.6248	22.8908	17.0077	19.7348	7.10985
TSS10287	XLOC_009315	Wdr85	chr2:24962421-24975098	3.80138	3.71635	4.3519	4.21022	4.02038	3.16186
TSS10288	XLOC_009316	Pnpla7	chr2:24976032-25054072	1.09158	3.15448	2.01878	2.31421	4.30377	107.27
TSS10289	XLOC_009317	Nsmf	chr2:25054378-25062881	0.973974	2.80873	3.55373	4.06741	4.05641	11.7731
TSS1029	XLOC_000938	Tsen15	chr1:152370735-152386682	4.79639	9.20513	12.7798	11.8645	7.16217	5.74253
TSS10290	XLOC_009318	Entpd8	chr2:25080322-25095205	0	0	0	0	0	0.0814808
TSS10291	XLOC_009319	Nrarp	chr2:25180757-25183332	1.2975	4.91509	8.3663	5.68033	2.47665	0.0222963
TSS10292	XLOC_009320	Fam166a	chr2:25218744-25224702	0	0.01549	0.00713624	0	0	0
TSS10293	XLOC_009321	Rnf208	chr2:25242928-25244261	1.65818	0.372102	0.254041	0.0956242	0.477148	0.0336309
TSS10294	XLOC_009322	Tmem203	chr2:25255438-25256352	1.93049	2.27076	3.19051	3.84877	4.80274	9.55785
TSS10295	XLOC_009323	Tprn	chr2:25262597-25269886	1.28263	1.25717	1.84499	1.49551	2.07296	2.82838
TSS10296	XLOC_009324	Anapc2	chr2:25272465-25285916	22.2938	14.705	15.3249	22.6551	17.5003	30.9253
TSS10297	XLOC_009325	Tmem210	chr2:25288144-25289187	0	0	0.0842346	0	0	0
TSS10298	XLOC_009326	Lrrc26	chr2:25289910-25319163	0	0	0	0	0.0159455	0
TSS10299	XLOC_009327	E130003G02Rik	chr2:25289910-25319163	0	0	0	0	0	0
TSS103	XLOC_000092	Tmeff2	chr1:50927522-51187270	0.222274	0.100187	0.0741828	0.0831996	0.0205574	0.00451566
TSS1030	XLOC_000939	Rgl1	chr1:152517529-152625111	0.592851	1.47149	3.3567	11.2663	1.5832	68.0709
TSS10300	XLOC_009328	Man1b1	chr2:25332742-25352213	3.59122	16.1003	19.3133	19.6203	16.2836	38.1745
TSS10301	XLOC_009329	Sapcd2	chr2:25372320-25378213	3.42888	5.28914	5.36351	3.14578	3.30771	0.0687886
TSS10302	XLOC_009330	Entpd2	chr2:25395873-25401323	0.180978	0.152984	0.0764565	0.0500632	0.0274654	0.133376
TSS10303	XLOC_009331	Npdc1	chr2:25403082-25409494	3.4062	1.64106	0.745452	1.78145	0.294004	4.52367
TSS10304	XLOC_009332	Fut7	chr2:25423693-25426373	0.0800277	0.0103498	0	0.00570208	0.0102643	0.859181
TSS10305	XLOC_009333	Abca2	chr2:25428673-25448539	0.749188	1.23194	0.643803	0.789309	4.0249	3.63784
TSS10306	XLOC_009334	Clic3	chr2:25456842-25458772	0.158518	0.0947558	0.057613	0	0	0
TSS10307	XLOC_009335	Fbxw5	chr2:25498649-25505470	0.670416	4.96773	5.69037	8.30254	8.59165	16.4761
TSS10308	XLOC_009336	Edf1	chr2:25557899-25562082	56.3649	50.0292	51.1469	57.1227	46.5329	137.734
TSS10309	XLOC_009337	Lcn8	chr2:25653117-25656216	0	0	0	0	0	0
TSS1031	XLOC_000940	Smg7	chr1:152836994-152902646	3.88802	4.69804	4.32909	2.37217	3.63513	0.870363
TSS10310	XLOC_009338	Lcn5	chr2:25657951-25662230	0	0	0	0	0	0
TSS10311	XLOC_009339	Lcn6	chr2:25676785-25681607	0	0	0	0	0	0
TSS10312	XLOC_009340	Lcn10	chr2:25682725-25686081	0	0	0	0	0	0
TSS10313	XLOC_009341	Obp2a	chr2:25700073-25703326	0	0	0	0	0	0
TSS10314	XLOC_009342	Bmyc	chr2:25706878-25707719	2.81835	3.68646	4.365	2.96956	4.30969	3.96381
TSS10315	XLOC_009343	Obp2b	chr2:25737008-25740097	0	0	0	0	0	0
TSS10316	XLOC_009344	Lcn3	chr2:25765568-25768099	0	0	0	0	0	0
TSS10317	XLOC_009345	Lcn11	chr2:25777016-25780279	0	0	0	0	0	0
TSS10318	XLOC_009346	Lcn9	chr2:25823152-25825537	0	0	0	0	0	0
TSS10319	XLOC_009347	Kcnt1	chr2:25863853-25918273	0.0201813	0.0474092	0.0138457	0	0	0
TSS1032	XLOC_000940	Smg7	chr1:152836994-152902646	19.4993	6.06594	9.38813	8.13723	6.73609	4.96533
TSS10320	XLOC_009347	Kcnt1	chr2:25863853-25918273	0	0.0231259	0	0	0	0
TSS10321	XLOC_009348	Gpsm1	chr2:26315532-26352110	2.18527	4.80449	9.21336	9.0872	4.05661	1.89479
TSS10322	XLOC_009348	Gpsm1	chr2:26315532-26352110	1.10695	1.29769	1.23146	1.16825	0.462431	0
TSS10323	XLOC_009349	Pmpca	chr2:26389347-26409188	40.9167	36.2468	41.1698	32.9159	31.8296	37.3897
TSS10324	XLOC_009350	Egfl7	chr2:26581055-26592682	0	0	0	0.400248	0.591793	0
TSS10325	XLOC_009350	Egfl7	chr2:26581055-26592682	0.525878	0.904462	18.0412	81.8391	9.16158	0
TSS10326	XLOC_009350	Egfl7	chr2:26581055-26592682	7.19103	8.34991	12.8049	0	9.41421	0.676738
TSS10327	XLOC_009351	Fam69b	chr2:26628456-26636497	2.99687	2.75258	3.29223	0.563105	0.249063	0.386796
TSS10328	XLOC_009352	Rpl7a	chr2:26910806-26913311	42.5856	91.0882	108.602	82.0589	71.2755	110.128
TSS10329	XLOC_009353	Surf2	chr2:26913377-26933511	19.9897	10.7276	13.3497	6.74038	8.75468	7.82975
TSS1033	XLOC_000941	Lamc2	chr1:153122755-153186447	9.24722	3.41924	0.452297	1.57191	0.677117	0.0869957
TSS10330	XLOC_009354	Gm711	chr2:26934068-26953496	0	0.0121775	0	0	0.036962	0.501205
TSS10331	XLOC_009355	Adamts13	chr2:26973415-27009625	0	0.00700575	0	0	0.00459999	0.0402048
TSS10332	XLOC_009356	Cacfd1	chr2:27009925-27021089	4.29097	3.71742	3.83664	5.22879	4.93515	8.63101
TSS10333	XLOC_009357	Adamtsl2	chr2:27079380-27108613	0.0239112	0.219956	0.434615	0.410904	0.0891061	0.00355687
TSS10334	XLOC_009358	Dbh	chr2:27165506-27183204	0.0122369	0	0.00413214	0	0	0
TSS10335	XLOC_009359	Wdr5	chr2:27515146-27536538	36.062	30.5572	36.7966	31.3881	30.4737	17.936
TSS10336	XLOC_009360	Rxra	chr2:27677200-27763319	3.09161	4.75806	4.98135	5.61358	2.72861	18.1169
TSS10337	XLOC_009361	Col5a1	chr2:27886424-28039510	3.54207	9.85172	9.47374	24.9212	11.1794	0.140094
TSS10338	XLOC_009362	Olfm1	chr2:28193092-28230736	0.852464	1.14767	1.30673	0.064326	0.446385	0
TSS10339	XLOC_009362	Olfm1	chr2:28193092-28230736	1.21135	3.64246	8.44137	0.47229	0.805151	3.16639
TSS1034	XLOC_000942	Lamc1	chr1:153218921-153332786	28.504	15.0589	11.9936	37.5074	18.8496	9.41474
TSS10340	XLOC_009363	Ppp1r26	chr2:28447940-28455508	2.21051	2.12014	1.92194	0.278385	0.164703	0.0765133
TSS10341	XLOC_009364	Mrps2	chr2:28468065-28471177	27.7022	11.4025	12.435	7.96243	11.1935	9.11424
TSS10342	XLOC_009365	Gbgt1	chr2:28496890-28505415	0.483455	0.230728	0.033058	0	0	10.1574
TSS10343	XLOC_009366	Ralgds	chr2:28513166-28553082	1.70699	0.970623	0.585099	0.498771	0.667738	1.24476
TSS10344	XLOC_009366	Ralgds	chr2:28513166-28553082	3.21254	3.79576	2.04628	3.66226	1.25684	29.3793
TSS10345	XLOC_009367	Tsc1	chr2:28641242-28691167	3.94716	3.56627	4.18915	5.58137	10.573	8.74963
TSS10346	XLOC_009368	Ak8	chr2:28700160-28813165	0.221888	0.280899	0.109901	0.20824	0.326478	10.591
TSS10347	XLOC_009369	Ddx31	chr2:28840405-28905575	5.07633	4.58717	6.72508	4.01106	4.64937	4.91621
TSS10348	XLOC_009370	Ttf1	chr2:29060262-29087650	6.27572	4.76727	4.91096	4.43311	4.07204	5.65867
TSS10349	XLOC_009371	Setx	chr2:29124991-29182471	32.7819	28.1617	22.4266	20.2017	17.8047	10.4887
TSS1035	XLOC_000943	Dhx9	chr1:153455757-153487660	69.771	57.4673	69.919	61.1248	62.2165	28.6817
TSS10350	XLOC_009372	Med27	chr2:29346835-29524788	7.90767	6.16677	7.08754	8.8829	9.66335	6.26393
TSS10351	XLOC_009373	Rapgef1	chr2:29619719-29740363	19.0765	11.702	11.8357	12.3668	12.2695	8.19057
TSS10352	XLOC_009374	Gm13547	chr2:29761527-29764089	0	0	0.0201427	0.0417187	0.0512988	0.0272243
TSS10353	XLOC_009375	Coq4	chr2:29788262-29797743	7.55692	4.97195	5.67255	4.00274	3.95326	4.39684
TSS10354	XLOC_009376	Slc27a4	chr2:29802679-29817522	7.66949	6.48754	6.47045	7.34937	3.983	19.0709
TSS10355	XLOC_009377	Urm1	chr2:29827388-29844996	10.9172	10.8421	14.3681	9.62192	8.68726	13.0266
TSS10356	XLOC_009378	Cercam	chr2:29869493-29882840	2.98863	3.4908	1.87112	1.12051	6.85395	8.78893
TSS10359	XLOC_009380	Gle1	chr2:29935408-29959432	6.82467	10.8457	13.1825	12.0298	11.3178	6.68565
TSS1036	XLOC_000944	Npl	chr1:153503015-153549714	4.06106	1.39819	5.83455	13.6191	6.19439	63.5461
TSS10360	XLOC_009381	Sptan1	chr2:29965559-30031450	61.0875	58.8884	65.0927	97.4379	39.1264	40.7428
TSS10361	XLOC_009382	Set	chr2:30061995-30072577	21.4095	31.2432	40.3149	14.3211	13.7328	2.40123
TSS10362	XLOC_009382	Set	chr2:30061995-30072577	17.2198	39.5014	48.8752	44.6953	32.6311	15.3453
TSS10363	XLOC_009383	Pkn3	chr2:30078765-30093635	1.5477	1.77789	2.11134	3.56464	3.27713	0.697491
TSS10364	XLOC_009384	Tbc1d13	chr2:30133870-30152013	20.4499	12.2082	13.5733	13.7585	15.0797	65.8324
TSS10365	XLOC_009385	Endog	chr2:30171523-30178459	5.38451	6.71161	10.03	6.26094	7.37363	11.8592
TSS10366	XLOC_009386	Lrrc8a	chr2:30237768-30263790	13.1849	8.66974	7.94143	15.5023	7.76735	16.3883
TSS10367	XLOC_009387	Phyhd1	chr2:30266528-30282149	0	0	0	0	0	9.48376
TSS10368	XLOC_009387	Phyhd1	chr2:30266528-30282149	0.804199	0.403031	0.200731	0.376231	0.330125	21.2951
TSS10369	XLOC_009388	Nup188	chr2:30286432-30344262	10.3753	20.8083	24.5212	20.9623	24.5317	8.62239
TSS1037	XLOC_000945	Rgsl1	chr1:153779386-153844141	0	0.00234935	0	0.00258872	0	0.0994752
TSS10370	XLOC_009389	Fam73b	chr2:30364232-30385519	3.23279	4.11553	5.36852	4.12015	4.541	4.19123
TSS10371	XLOC_009389	Fam73b	chr2:30364232-30385519	0.445349	0.777915	0.962958	0.440268	0.913321	0.0619926
TSS10372	XLOC_009390	Dolpp1	chr2:30392415-30415748	6.93731	4.23007	5.92738	5.21573	6.98231	12.4765
TSS10373	XLOC_009391	Ppp2r4	chr2:30416049-30447807	30.2768	35.6878	44.2588	44.7151	48.5752	63.3024
TSS10374	XLOC_009392	Cstad	chr2:30595043-30608945	0.0830642	0.107051	0.315222	0.159268	0.141218	0.453298
TSS10375	XLOC_009393	Ntmt1	chr2:30807976-30823014	16.9437	22.1224	29.5641	21.3803	18.4959	20.4708
TSS10376	XLOC_009394	Prrx2	chr2:30845366-30881247	2.77112	2.41442	3.52156	1.23242	0.802499	0
TSS10377	XLOC_009395	Tor1b	chr2:30953000-30959015	10.3843	15.3568	16.2013	13.0964	11.8439	21.3703
TSS10378	XLOC_009396	Usp20	chr2:30982278-31022655	1.42318	1.10487	1.0547	1.62391	1.71741	4.0661
TSS10379	XLOC_009397	Gpr107	chr2:31152315-31216567	9.29318	7.48213	8.10095	9.22762	6.56833	28.8654
TSS1038	XLOC_000946	5830403L16Rik	chr1:153849541-153851195	0	0	0	0	0	0.0379171
TSS10380	XLOC_009398	Ncs1	chr2:31245922-31295471	3.22453	6.24132	8.16648	2.53474	0.778835	0.451288
TSS10381	XLOC_009399	Ass1	chr2:31470269-31520670	4.56976	6.27041	5.38033	1.64035	1.11017	1.20108
TSS10382	XLOC_009400	Fubp3	chr2:31572724-31617519	23.3984	24.1671	30.0509	23.4966	17.4052	16.6393
TSS10383	XLOC_009401	Prdm12	chr2:31640036-31655795	0.0100941	0.00688566	0	0	0	0.00521634
TSS10384	XLOC_009402	Exosc2	chr2:31670736-31681307	37.8803	27.5163	38.6935	22.5353	24.3879	5.77361
TSS10385	XLOC_009403	Abl1	chr2:31688555-31804227	6.08696	6.07105	8.50069	8.50797	7.61346	7.60794
TSS10386	XLOC_009403	Abl1	chr2:31688555-31804227	2.72279	1.72786	2.90578	5.11688	1.97601	0.423678
TSS10387	XLOC_009404	Lamc3	chr2:31887280-31946535	0.0169235	0.0327504	0.0966187	0.0345723	0.0214574	0
TSS10388	XLOC_009405	Aif1l	chr2:31950302-31973442	4.70482	7.7418	11.7114	13.9954	3.58296	0.0378593
TSS10389	XLOC_009406	Nup214	chr2:31974449-32053975	7.9991	4.09727	5.58452	4.38162	7.49744	5.73843
TSS1039	XLOC_000947	Cacna1e	chr1:154392518-154725920	0.00651413	0.00999929	0.0322456	0.0108249	0.00823331	0.00490085
TSS10390	XLOC_009407	Ppapdc3	chr2:32095650-32110820	0.340171	0.498604	0.440656	1.01907	1.00228	1.01644
TSS10391	XLOC_009408	Prrc2b	chr2:32151147-32234537	12.6719	14.5563	19.0113	23.1259	17.2717	9.55802
TSS10392	XLOC_009409	Pomt1	chr2:32236682-32260105	2.64411	2.29332	2.53449	2.68064	4.7607	7.08435
TSS10393	XLOC_009410	Golga2	chr2:32288252-32307921	4.88745	3.42408	3.66197	8.07865	6.66072	26.5644
TSS10394	XLOC_009411	Ciz1	chr2:32363009-32378313	0.254762	0.456146	0.425258	0.51677	1.12851	0.399931
TSS10395	XLOC_009411	Ciz1	chr2:32363009-32378313	1.49644	2.301	2.82764	3.64436	3.65423	5.7074
TSS10396	XLOC_009412	Ptges2	chr2:32395889-32402740	4.64924	5.07986	7.48216	5.92456	6.2821	11.6724
TSS10397	XLOC_009413	Naif1	chr2:32414486-32455476	1.20417	0.805683	0.723602	1.06696	0.828075	1.72461
TSS10398	XLOC_009414	Fam102a	chr2:32535358-32569750	2.09534	3.1461	1.86338	1.2001	0.526998	1.25625
TSS10399	XLOC_009415	Dpm2	chr2:32570857-32573571	17.8819	8.54283	10.186	9.13664	12.1236	18.167
TSS104	XLOC_000093	Sdpr	chr1:51289125-51302960	0.119937	0.00566229	0	1.93979	0.94796	0.0351433
TSS1040	XLOC_000948	Ier5	chr1:155096366-155099636	2.80405	7.50221	17.0629	9.16031	6.88563	40.0072
TSS10400	XLOC_009416	Pip5kl1	chr2:32575818-32583779	0.491654	0.251361	0.114978	0.0207969	0.061112	0
TSS10401	XLOC_009417	St6galnac4	chr2:32587077-32599696	1.18799	5.31074	8.80158	3.61407	5.75847	9.98718
TSS10402	XLOC_009418	St6galnac6	chr2:32599708-32620804	0.676239	1.07669	1.844	2.5813	1.73235	6.25143
TSS10403	XLOC_009418	St6galnac6	chr2:32599708-32620804	0.91225	1.06674	1.90613	2.35807	4.05609	14.0018
TSS10404	XLOC_009419	Ak1	chr2:32621757-32635058	0	0	0.26408	0.387592	0	0
TSS10405	XLOC_009419	Ak1	chr2:32621757-32635058	0	0.217452	0.401491	1.38606	0	2.53098
TSS10406	XLOC_009419	Ak1	chr2:32621757-32635058	6.8992	4.96027	1.34866	1.42175	0.904177	1.46169
TSS10407	XLOC_009419	Ak1	chr2:32621757-32635058	23.1343	9.08527	9.4176	4.5298	3.43044	1.3623
TSS10409	XLOC_009421	Sh2d3c	chr2:32721054-32755007	0.293985	0.259117	0.138282	0.30447	2.39051	2.64895
TSS1041	XLOC_000949	Mr1	chr1:155127877-155146780	0.0463063	0.0933044	0.0872043	0.192707	0.0471729	1.77241
TSS10410	XLOC_009421	Sh2d3c	chr2:32721054-32755007	0.832204	1.4056	1.22524	3.76599	0.175932	0.0889604
TSS10411	XLOC_009422	Tor2a	chr2:32757233-32775383	24.0665	28.5674	24.4822	16.7417	9.38652	41.7826
TSS10412	XLOC_009423	Ptrh1	chr2:32775820-32784405	6.62394	6.04194	4.26708	4.01742	2.11913	27.9774
TSS10413	XLOC_009424	Fam129b	chr2:32876133-32961255	23.1541	21.9594	22.1574	52.0027	14.1478	116.982
TSS10414	XLOC_009425	Rpl12	chr2:32961711-32964045	19.3004	11.429	13.592	9.57699	8.64356	9.32642
TSS10415	XLOC_009426	Angptl2	chr2:33136972-33371478	0.498021	0.950167	1.08572	2.1308	0.720466	15.5386
TSS10416	XLOC_009427	Mapkap1	chr2:34432024-34624950	10.6955	12.2986	14.8508	14.6265	11.6358	23.1031
TSS10417	XLOC_009428	Hspa5	chr2:34772089-34776529	200.478	189.519	210.124	342.39	187.624	521.374
TSS10418	XLOC_009429	D730039F16Rik	chr2:34874435-34892133	0.311081	0.27611	0.387285	0.153062	0.096832	0.00869686
TSS10419	XLOC_009430	Cep110	chr2:35109491-35178822	0.551104	2.83647	2.93175	2.036	3.9724	5.63648
TSS1042	XLOC_000950	Xpr1	chr1:155275656-155417444	1.46812	2.24787	2.06906	2.42564	2.43792	25.5658
TSS10420	XLOC_009430	Cep110	chr2:35109491-35178822	1.43604	1.85784	2.41715	4.29944	3.52905	1.1771
TSS10421	XLOC_009431	Gsn	chr2:35256358-35307902	3.56427	1.17913	0.278363	1.66914	2.71653	108.194
TSS10422	XLOC_009431	Gsn	chr2:35256358-35307902	11.093	5.99493	2.10037	4.73575	11.5208	149.815
TSS10423	XLOC_009431	Gsn	chr2:35256358-35307902	0.531589	1.78529	0.524988	0	0.127344	0.10983
TSS10424	XLOC_009432	Dab2ip	chr2:35558457-35730994	4.46225	2.59976	2.06856	2.05519	0.736818	1.52641e-05
TSS10425	XLOC_009432	Dab2ip	chr2:35558457-35730994	3.1275	3.77792	4.18113	6.55033	1.72449	0.491178
TSS10426	XLOC_009432	Dab2ip	chr2:35558457-35730994	3.93303	2.93373	2.29571	3.2406	1.9082	0.10592
TSS10427	XLOC_009433	Morn5	chr2:36049472-36079709	0.0469622	0.0664598	0	0.164249	0.0492769	0.188128
TSS10428	XLOC_009434	Mrrf	chr2:36116078-36190283	3.65218	3.37846	3.64977	5.32887	4.47167	4.84482
TSS10429	XLOC_009435	Ptgs1	chr2:36230425-36252269	0.38186	4.18809	0.655177	1.01716	11.9887	71.4103
TSS1043	XLOC_000951	Lhx4	chr1:155701693-155742027	0	0.019595	0.0735164	0.0274629	0	0
